Prodno,Product,Year,Month,Sales,Number_of_items
  E10160 ,ClarencetheCowPlanter,2015,August,3030.5,2
  E10220 ,BrucetheBulllarge,2015,August,638,1
  E10240 ,BrucetheBullCoolermedium,2015,August,1370,1
  E10250 ,BrucetheBullCoolerlarge,2015,August,1735,1
  E10300 ,RogertheRoostersmall,2015,August,1512,3
  E10500 ,DoristheDucksmall,2015,August,2060,4
  E10600 ,TheBlindMouse,2015,August,19475,42
  E10710 ,SidtheSheepsmall,2015,August,1130,1
  E10800 ,MaisytheDaisysmall,2015,August,2160,9
  E10820 ,MaisytheDaisylarge,2015,August,1680,6
  E11260 ,HoundDogPlantermedium,2015,August,1295,1
  E11500 ,Tabitha,2015,August,4325,6
  E11600 ,BillytheBabyBird,2015,August,3000,10
  E12100 ,PetethePelican,2015,August,1730,2
  E12200 ,BozotheClownFish,2015,August,3605,7
  E12400 ,ArieltheAngelFishsmall,2015,August,495,1
  E12420 ,ArieltheAngelFishlarge,2015,August,585,1
  E13110 ,KittytheKat,2015,August,0,0
  E13120 ,DannytheDog,2015,August,1110,3
  E13130 ,PetethePig,2015,August,1035,3
  E13150 ,andItheRamSheep,2015,August,370,1
  E13160 ,EwetheSheep,2015,August,207,1
  E16140 ,ButterflySpheresmall,2015,August,780,1
  E20220 ,FolkSingerAntJanisJoplin,2015,August,2070,3
  E20240 ,HippiePeaceAnt-Neil,2015,August,1890,3
  E40115 ,TwistStool,2015,August,2625,4
  E40200 ,LowCoffeeTableMetalTop,2015,August,3500,4
  E40210 ,LowLounger,2015,August,8760,6
  E40310 ,KoolKombiBlue,2015,August,3250,1
  E40340 ,PetethePelicanBeverageTub,2015,August,2580,2
  E40400 ,ButterflyFramedWallPanel,2015,August,5740,7
  E40410 ,DragonflyFramedWallPanel,2015,August,820,1
  E10100 ,ClarencetheCowsmall,2016,August,715.5,1
  E10160 ,ClarencetheCowPlanter,2016,August,0,0
  E10200 ,BrucetheBullsmall,2016,August,0,0
  E10240 ,BrucetheBullCoolermedium,2016,August,0,0
  E10250 ,BrucetheBullCoolerlarge,2016,August,3470,2
  E10300 ,RogertheRoostersmall,2016,August,570,1
  E10400 ,PriscillathePigsmall,2016,August,0,0
  E10500 ,DoristheDucksmall,2016,August,518,1
  E10600 ,TheBlindMouse,2016,August,46800,90
  E10700 ,SidtheSheeplarge,2016,August,0,0
  E10710 ,SidtheSheepsmall,2016,August,1130,1
  E10800 ,MaisytheDaisysmall,2016,August,0,0
  E10820 ,MaisytheDaisylarge,2016,August,0,0
  E11100 ,BillytheGoatsmall,2016,August,0,0
  E11200 ,HoundDogsmall,2016,August,0,0
  E11300 ,RalphDogsmall,2016,August,4017,4
  E11400 ,Whiskerssmall,2016,August,0,0
  E11410 ,Whiskersmedium,2016,August,1130,1
  E11500 ,Tabitha,2016,August,4238.5,5
  E11600 ,BillytheBabyBird,2016,August,6080,20
  E11610 ,BarbtheMotherBird,2016,August,1900,2
  E11620 ,BaztheFatherBird,2016,August,2260,2
  E11710 ,ElietheElephant,2016,August,0,0
  E11720 ,BubtheBabyElephant,2016,August,0,0
  E12100 ,PetethePelican,2016,August,865,1
  E12200 ,BozotheClownFish,2016,August,0,0
  E12400 ,ArieltheAngelFishsmall,2016,August,1036,2
  E12420 ,ArieltheAngelFishlarge,2016,August,595,1
  E13110 ,KittytheKat,2016,August,4810,13
  E13120 ,DannytheDog,2016,August,2220,6
  E13130 ,PetethePig,2016,August,1480,4
  E13140 ,RingotheRabbit,2016,August,2590,7
  E13150 ,andItheRamSheep,2016,August,680,1
  E13160 ,EwetheSheep,2016,August,1110,3
  E16140 ,ButterflySpheresmall,2016,August,1560,2
  E21520 ,DragonflyWallPanel,2016,August,430,1
  E40101 ,BistroTableMetalTop,2016,August,0,0
  E40200 ,LowCoffeeTableMetalTop,2016,August,0,0
  E40210 ,LowLounger,2016,August,0,0
  E40305 ,OldSchoolCaravanCoolerAirstream,2016,August,0,0
  E40310 ,KoolKombiBlue,2016,August,25795,8
  E40315 ,Pick-UpTruckRed,2016,August,6700,2
  E40316 ,TheWoodyCooler,2016,August,3350,1
  E40340 ,PetethePelicanBeverageTub,2016,August,1290,1
  E40350 ,CastawayCooler,2016,August,3760,1
  E40351 ,ByronLighthouseWineCooler,2016,August,650,1
  E40352 ,BowlMeOverWineChiller,2016,August,0,0
  E40355 ,FlipFlopWineHolder,2016,August,300,1
  E40358 ,BuildMeUpWineRack,2016,August,345,1
  E40360 ,MiniCooperCoolerBlue,2016,August,0,0
  E40380 ,TheDoolittleBiplaneDrinksTub,2016,August,1495,1
  E40400 ,ButterflyFramedWallPanel,2016,August,2595,3
  E40410 ,DragonflyFramedWallPanel,2016,August,3460,4
  E40411 ,ButterflyStakeSetsmall-Setof10,2016,August,2075,5
  E40412 ,ButterflyStakeSetlarge-Setof10,2016,August,590,1
  E40413 ,DragonflyStakeSetsmall-Setof10,2016,August,830,2
  E40416 ,DragonflyStakeSetlarge-Setof10,2016,August,2950,5
  E40420 ,HotAirBallonsmall,2016,August,4100,5
  E40430 ,HotAirBallonlarge,2016,August,4320,4
  E40450 ,CirclesofLife,2016,August,650,1
  E40460 ,TheBirdPalace,2016,August,1200,4
  E40495 ,RockAroundtheClock,2016,August,0,0
  E70100 ,StNickmedium,2016,August,4055,2
  E70130 ,ChristmasinaBox-Stars,2016,August,495,5
  E70133 ,ChristmasinaBox-Santa,2016,August,495,5
  E70134 ,ChristmasinaBox-Bells,2016,August,0,4
  E70140 ,BlitztheReindeer,2016,August,4770,3
  E70145 ,RudytheReindeer,2016,August,4770,3
  E70150 ,TheSled,2016,August,4730,2
  E70165 ,ChristmasPineTree,2016,August,2660,3
  E70170 ,FrostytheSnowman,2016,August,3180,2
40160,80cmCastIronBowlPlanter/Fire,2017,August,1530,1
910830,BarnyardPetuniaFlowerGStake,2017,August,154.8,1
913100,BarnyardGerataButterfly,2017,August,131.4,1
913110,BarnyardUlyssesButterfly,2017,August,154.8,1
913120,HestinaButterfly,2017,August,154.8,1
913140,BarnyardKimberleyDragonfly,2017,August,233.4,1
913200,BarnyardPeacockButtWPanelL,2017,August,479.4,1
913205,BarnyardPeacockButtWPanelS,2017,August,311.4,1
913210,BarnyardKimberleyDragWPanelL,2017,August,497.4,1
913215,BarnyardKimberleyDragWPanelS,2017,August,311.4,1
914100,BarnyardBNStorkBaby,2017,August,639,1
914105,BarnyardBNStorkMother,2017,August,833.4,1
991011,BullBarnyard,2017,August,779.4,1
991012,BarnyardBullCooler,2017,August,911.4,1
991014,CowPlanterBarnyard,2017,August,677.4,1
991031,RoosterBarnyard,2017,August,378,1
991035,OwlBarnyard,2017,August,225,1
991036,BarnyardFlamingoHeadDown,2017,August,390,1
991037,BarnyardFlamingoHeadUp,2017,August,390,1
991041,PigBarnyard,2017,August,521.4,1
991050,DuckBarnyard,2017,August,299.4,1
991061,BlindMiceDeeBarnyard,2017,August,209.4,1
991063,BlindMiceDooBarnyard,2017,August,209.4,1
991070,SheepBarnyard,2017,August,839.4,1
991080,SMDaisyBarnyard,2017,August,169.2,1
991082,LGEDaisyBarnyard,2017,August,179.4,1
991122,DisplayFitKicksFloor208,2017,August,0,1
  DIS-FITKAS48 ,DisplayFitKicks64,2017,August,0,2
  E10160 ,ClarencetheCowPlanter,2017,August,1650,1
  E10250 ,BrucetheBullCoolerlarge,2017,August,1388,1
  E10320 ,RogertheRoosterlarge,2017,August,950,1
  E10600 ,TheBlindMouse,2017,August,36475,71
  E10720 ,BootheScarecrowsmall,2017,August,1370,1
  E10800 ,MaisytheDaisysmall,2017,August,510,2
  E11200 ,HoundDogsmall,2017,August,1196,1
  E11220 ,SurfDog,2017,August,1300,2
  E11250 ,DashTrioDogssetof3,2017,August,5196,4
  E11300 ,RalphDogsmall,2017,August,1030,1
  E11500 ,Tabitha,2017,August,5490,6
  E11600 ,BillytheBabyBird,2017,August,7245,21
  E11610 ,BarbtheMotherBird,2017,August,1990,2
  E11620 ,BaztheFatherBird,2017,August,1195,1
  E11630 ,FlorencetheFlamingoBeverageTub,2017,August,45505,19
  E11800 ,CheekyMonkeyFat/1,2017,August,990,2
  E11801 ,CheekyMonkeyThin/2,2017,August,990,2
  E11900 ,HarrytheHedgehog,2017,August,5211,9
  E12200 ,BozotheClownFish,2017,August,545,1
  E12300 ,TerrytheTropicalFishsmall,2017,August,435,1
  E12400 ,ArieltheAngelFishsmall,2017,August,518,1
  E12420 ,ArieltheAngelFishlarge,2017,August,595,1
  E13110 ,KittytheKat,2017,August,1480,4
  E13120 ,DannytheDog,2017,August,2960,8
  E13130 ,PetethePig,2017,August,1110,3
  E13140 ,RingotheRabbit,2017,August,796,2
  E16140 ,ButterflySpheresmall,2017,August,4680,6
  E16150 ,ButterflySpherelarge,2017,August,6180,6
  E17000 ,OwlTrioSetof3,2017,August,11100,10
  E40200 ,LowCoffeeTableMetalTop,2017,August,875,1
  E40210 ,LowLounger,2017,August,1460,1
  E40301 ,ChilledPineapple,2017,August,995,1
  E40306 ,RetroHolidayCaravanCooler,2017,August,2575,1
  E40310LB ,KoolKombi-LightBlue,2017,August,10050,3
  E40310LG ,KoolKombi-LightGreen,2017,August,6700,2
  E40310O ,KoolKombiOrange,2017,August,3350,1
  E40310R ,KoolKombiRed,2017,August,16750,5
  E40310Y ,KoolKombiYellow,2017,August,3350,1
  E40312 ,KombiPlanter,2017,August,6475,5
  E40315 ,Pick-UpTruckRed,2017,August,3350,2
  E40322 ,HoleinOneCooler,2017,August,2171.25,1
  E40340 ,PetethePelicanBeverageTub,2017,August,2580,2
  E40341 ,TerrencetheTurtle,2017,August,1590,1
  E40342 ,PollytheParrotBeverageTub,2017,August,1395,1
  E40348 ,ConradtheCrabCooler,2017,August,4785,3
  E40351 ,ByronLighthouseWineCooler,2017,August,3900,6
  E40352 ,BowlMeOverWineChiller,2017,August,650,1
  E40355 ,FlipFlopWineHolder,2017,August,1380,4
  E40358 ,BuildMeUpWineRack,2017,August,345,1
  E40360O ,MiniCooperCoolerOrange,2017,August,3350,1
  E40360R ,MiniCooperCoolerRed,2017,August,3350,1
  E40361R ,ItaliaJobMiniSantaRed,2017,August,3350,1
  E40361W ,ItaliaJobMiniWhite,2017,August,3350,1
  E40365 ,SilverArrowCooler,2017,August,3350,1
  E40381 ,AlbatrosVintageSeaPlaneBeverageTub,2017,August,5606.25,4
  E40400 ,ButterflyFramedWallPanel,2017,August,4475,5
  E40410 ,DragonflyFramedWallPanel,2017,August,1790,2
  E40412 ,ButterflyStakeSetlarge-Setof10,2017,August,1180,2
  E40413 ,DragonflyStakeSetsmall-Setof10,2017,August,415,3
  E40420 ,HotAirBallonsmall,2017,August,820,1
  E40430 ,HotAirBallonlarge,2017,August,3240,3
  E40455 ,MadridPlanterRoundSet,2017,August,1499,1
  E40456 ,MadridPlanterSquareSet,2017,August,2798,2
  E40460 ,TheBirdPalace,2017,August,2700,9
  E40461 ,BirdHideaway,2017,August,870,2
  E40462 ,BirdHoliday,2017,August,2250,6
  E40480 ,CollaroyPlanterRoundSet,2017,August,2998,2
  E40489 ,CamillatheCaterpillarPlanter,2017,August,1220,2
  E40495 ,RockAroundtheClock,2017,August,1350,2
  E40500 ,PiggyBank,2017,August,430,1
  E50120 ,JackO&#x27;LanternMedium,2017,August,1995,3
  E50130 ,JackO&#x27;LanternSmall,2017,August,1470,3
  E50140 ,BennytheBat,2017,August,1380,4
  E70110 ,MiniSanta,2017,August,4290,10
  E70165 ,ChristmasPineTree,2017,August,1990,2
  E70170 ,FrostytheSnowman,2017,August,3300,2
  E70172 ,MiniSnowman,2017,August,6006,14
  FITK-L-BLK ,"FitKicksActiveFootwear,Black,Large",2017,August,1944,13
  FITK-L-FUS ,"FitKicksActiveFootwear,Pink,Large",2017,August,1114,7
  FITK-L-GRY ,"FitKicksActiveFootwear,Gray,Large",2017,August,616,4
  FITK-L-TRQ ,"FitKicksActiveFootwear,Turquoise,Large",2017,August,2418,15
  FITK-M-BLK ,"FitKicksActiveFootwear,Black,Medium",2017,August,1778,12
  FITK-M-FUS ,"FitKicksActiveFootwear,Pink,Medium",2017,August,1114,8
  FITK-M-GRY ,"FitKicksActiveFootwear,Gray,Medium",2017,August,782,5
  FITK-M-TRQ ,"FitKicksActiveFootwear,Turquoise,Medium",2017,August,1446,9
  FITK-S-BLK ,"FitKicksActiveFootwear,Black,Small",2017,August,486,5
  FITK-S-FUS ,"FitKicksActiveFootwear,Pink,Small",2017,August,640,4
  FITK-S-GRY ,"FitKicksActiveFootwear,Gray,Small",2017,August,794,5
  FITK-S-TRQ ,"FitKicksActiveFootwear,Turquoise,Small",2017,August,332,2
  FITK-XL-BLK ,"FitKicksActiveFootwear,Black,X-Large",2017,August,1624,10
  FITK-XL-FUS ,"FitKicksActiveFootwear,Pink,X-Large",2017,August,640,4
  FITK-XL-GRY ,"FitKicksActiveFootwear,Gray,X-Large",2017,August,308,2
  FITK-XL-TRQ ,"FitKicksActiveFootwear,Turquoise,X-Large",2017,August,806,5
  FIT-LTEORG ,"FITZIPLightUpWaistPack,Orange",2017,August,249,3
  FIT-LTEYW ,"FITZIPLightUpWaistPack,Yellow",2017,August,1162,14
  FITW-BLK ,"FITWRISTWallet,Black",2017,August,0,2
  FITW-TRQ ,"FITWRISTWallet,Turquoise",2017,August,275,12
  FITZ-BLK ,"FITZIPWaistPack,Black",2017,August,0,1
  FITZ-TRQ ,"FITZIPWaistPack,Mint",2017,August,324,6
  FKID-L-BLU ,"FitKidsShoes,Blue,Large",2017,August,823,8
  FKID-L-GRY ,"FitKidsShoes,Gray,Large",2017,August,469,4
  FKID-L-PNK ,"FitKidsShoes,Pink,Large",2017,August,345,3
  FKID-L-PUR ,"FitKidsShoes,Purple,Large",2017,August,1080,9
  FKID-M-BLU ,"FitKidsShoes,Blue,Medium",2017,August,478,4
  FKID-M-GRY ,"FitKidsShoes,Gray,Medium",2017,August,469,4
  FKID-M-PNK ,"FitKidsShoes,Pink,Medium",2017,August,460,4
  FKID-M-PUR ,"FitKidsShoes,Purple,Medium",2017,August,832,7
  FKID-S-BLU ,"FitKidsShoes,Blue,Small",2017,August,832,7
  FKID-S-GRY ,"FitKidsShoes,Gray,Small",2017,August,460,4
  FKID-S-PNK ,"FitKidsShoes,Pink,Small",2017,August,354,3
  FKID-S-PUR ,"FitKidsShoes,Purple,Small",2017,August,593,5
  FKID-XL-BLU ,"FitKidsShoes,Blue,X-Large",2017,August,708,6
  FKID-XL-GRY ,"FitKidsShoes,Gray,X-Large",2017,August,460,4
  FKID-XL-PNK ,"FitKidsShoes,Pink,X-Large",2017,August,584,6
  FKID-XL-PUR ,"FitKidsShoes,Purple,X-Large",2017,August,708,6
  Ice ,FakeDécor,2017,August,855,30
  MFITK-L-BLK ,"FitKicksMens,Black,Large",2017,August,1458,9
  MFITK-L-NAV ,"FitKicksMens,Navy,Large",2017,August,628,4
  MFITK-M-BLK ,"FitKicksMens,Black,Medium",2017,August,782,5
  MFITK-M-NAV ,"FitKicksMens,Navy,Medium",2017,August,948,8
  MFITK-S-BLK ,"FitKicksMens,Black,Small",2017,August,782,5
  MFITK-S-NAV ,"FitKicksMens,Navy,Small",2017,August,474,3
  MFITK-XL-BLK ,"FitKicksMens,Black,X-Large",2017,August,948,6
  MFITK-XL-NAV ,"FitKicksMens,Navy,X-Large",2017,August,782,5
  SPFIT-L-CLD ,"FitkicksSpecialEdition,CloudBurst,Large",2017,August,948,7
  SPFIT-L-GRP ,"FitkicksSpecialEdition,Graphite,Large",2017,August,1446,9
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2017,August,1932,12
  SPFIT-L-PRM ,"FitkicksSpecialEdition,Primal,Large",2017,August,1446,9
  SPFIT-M-CLD ,"FitkicksSpecialEdition,CloudBurst,Medium",2017,August,1256,9
  SPFIT-M-GRP ,"FitkicksSpecialEdition,Graphite,Medium",2017,August,1434,9
  SPFIT-M-LUS ,"FitkicksSpecialEdition,LushLife,Medium",2017,August,1778,11
  SPFIT-M-PRM ,"FitkicksSpecialEdition,Primal,Medium",2017,August,1280,8
  SPFIT-S-CLD ,"FitkicksSpecialEdition,CloudBurst,Small",2017,August,308,2
  SPFIT-S-GRP ,"FitkicksSpecialEdition,Graphite,Small",2017,August,664,4
  SPFIT-S-LUS ,"FitkicksSpecialEdition,LushLife,Small",2017,August,1138,7
  SPFIT-S-PRM ,"FitkicksSpecialEdition,Primal,Small",2017,August,806,5
  SPFIT-XL-CLD ,"FitkicksSpecialEdition,CloudBurst,X-large",2017,August,474,3
  SPFIT-XL-GRP ,"FitkicksSpecialEdition,Graphite,X-Large",2017,August,640,5
  SPFIT-XL-LUS ,"FitkicksSpecialEdition,LushLife,X-Large",2017,August,806,5
  SPFIT-XL-PRM ,"FitkicksSpecialEdition,Primal,X-Large",2017,August,640,4
  SPFITZ-GRP ,"FITZIPWaistPack,Graphite",2017,August,1609,31
  SPFITZ-LUS ,"FITZIPWaistPack,LushLife",2017,August,1236,24
991120,CharlietheChameleon,2018,August,1035,3
  E10330 ,ThePixieChicksSetof3,2018,August,1290,2
  E10600 ,TheBlindMouse,2018,August,5200,10
  E11220 ,SurfDog,2018,August,650,1
  E11250 ,DashTrioDogssetof3,2018,August,2598,2
  E11300 ,RalphDogsmall,2018,August,1030,1
  E11600 ,BillytheBabyBird,2018,August,2760,8
  E11630 ,FlorencetheFlamingoBeverageTub,2018,August,4311,2
  E11800 ,CheekyMonkeyFat/1,2018,August,495,1
  E11900 ,HarrytheHedgehog,2018,August,579,1
  E11905 ,ManfredtheMoose,2018,August,1750,1
  E13110 ,KittytheKat,2018,August,426,1
  E13140 ,RingotheRabbit,2018,August,1480,4
  E17000 ,OwlTrioSetof3,2018,August,4440,4
  E21520 ,DragonflyWallPanel,2018,August,860,2
  E40310R ,KoolKombiRed,2018,August,3350,1
  E40348 ,ConradtheCrabCooler,2018,August,1595,1
  E40355 ,FlipFlopWineHolder,2018,August,397,1
  E40400 ,ButterflyFramedWallPanel,2018,August,2685,3
  E40410 ,DragonflyFramedWallPanel,2018,August,2685,3
  E40460 ,TheBirdPalace,2018,August,600,2
  E40462 ,BirdHoliday,2018,August,1125,3
  E50140 ,BennytheBat,2018,August,2760,8
  FITK-L-FUS ,"FitKicksActiveFootwear,Pink,Large",2018,August,640,4
  FITK-L-GRY ,"FitKicksActiveFootwear,Gray,Large",2018,August,332,2
  FITK-M-FUS ,"FitKicksActiveFootwear,Pink,Medium",2018,August,830,5
  FITK-M-GRY ,"FitKicksActiveFootwear,Gray,Medium",2018,August,498,3
  FITK-S-BLK ,"FitKicksActiveFootwear,Black,Small",2018,August,154,1
  FITK-S-FUS ,"FitKicksActiveFootwear,Pink,Small",2018,August,640,4
  FITK-S-GRY ,"FitKicksActiveFootwear,Gray,Small",2018,August,0,0
  FITK-XL-FUS ,"FitKicksActiveFootwear,Pink,X-Large",2018,August,0,0
  FITK-XL-GRY ,"FitKicksActiveFootwear,Gray,X-Large",2018,August,0,0
  FKID-L-BLU ,"FitKidsShoes,Blue,Large",2018,August,478,4
  FKID-L-GRY ,"FitKidsShoes,Gray,Large",2018,August,230,2
  FKID-L-PNK ,"FitKidsShoes,Pink,Large",2018,August,248,2
  FKID-M-BLU ,"FitKidsShoes,Blue,Medium",2018,August,602,5
  FKID-M-GRY ,"FitKidsShoes,Gray,Medium",2018,August,345,3
  FKID-M-PNK ,"FitKidsShoes,Pink,Medium",2018,August,0,0
  FKID-M-PUR ,"FitKidsShoes,Purple,Medium",2018,August,230,2
  FKID-S-BLU ,"FitKidsShoes,Blue,Small",2018,August,124,1
  FKID-S-PNK ,"FitKidsShoes,Pink,Small",2018,August,248,2
  FKID-S-PUR ,"FitKidsShoes,Purple,Small",2018,August,230,2
  FKID-XL-BLU ,"FitKidsShoes,Blue,X-Large",2018,August,124,1
  FKID-XL-PNK ,"FitKidsShoes,Pink,X-Large",2018,August,248,2
  FKID-XL-PUR ,"FitKidsShoes,Purple,X-Large",2018,August,230,2
  MFITK-L-NAV ,"FitKicksMens,Navy,Large",2018,August,1458,9
  MFITK-M-BLK ,"FitKicksMens,Black,Medium",2018,August,166,1
  MFITK-M-NAV ,"FitKicksMens,Navy,Medium",2018,August,1766,11
  MFITK-S-BLK ,"FitKicksMens,Black,Small",2018,August,640,4
  MFITK-S-NAV ,"FitKicksMens,Navy,Small",2018,August,462,3
  MFITK-XL-BLK ,"FitKicksMens,Black,X-Large",2018,August,166,1
  MFITK-XL-NAV ,"FitKicksMens,Navy,X-Large",2018,August,628,4
  SPFIT-L-GRP ,"FitkicksSpecialEdition,Graphite,Large",2018,August,462,3
  SPFIT-L-PRM ,"FitkicksSpecialEdition,Primal,Large",2018,August,664,4
  SPFIT-M-PRM ,"FitkicksSpecialEdition,Primal,Medium",2018,August,664,4
  SPFIT-S-GRP ,"FitkicksSpecialEdition,Graphite,Small",2018,August,308,2
  SPFIT-S-PRM ,"FitkicksSpecialEdition,Primal,Small",2018,August,498,3
  SPFIT-XL-LUS ,"FitkicksSpecialEdition,LushLife,X-Large",2018,August,308,2
  SPFIT-XL-PRM ,"FitkicksSpecialEdition,Primal,X-Large",2018,August,0,0
  SPFITZ-GRP ,"FITZIPWaistPack,Graphite",2018,August,324,6
30801,RoseGardenStakesetof3,2019,August,0,1
916153,BuddytheBirdfeeder,2019,August,326,1
  CR1100 ,MadamBunnykin,2019,August,240,1
  CR1105 ,MissBunnykin,2019,August,240,1
  CR1110 ,SirBunnykin,2019,August,240,1
  CR1200 ,DownwardDog,2019,August,440,2
  CR1205 ,IAmAGoodDoggy,2019,August,440,2
  CR1340 ,IronFrogwithWateringCan,2019,August,270,1
  CR1350 ,CowRainReady,2019,August,400,1
  CR1351 ,CowScholar,2019,August,1600,4
  CR1410 ,NewsworthyDeerSmall,2019,August,450,3
  CR1411 ,NewsworthyDeerLarge,2019,August,880,4
  CR1421 ,NewsworthyWhaleLarge,2019,August,210,1
  CR7000 ,LittleFrosty,2019,August,880,16
  CR7001 ,HangingSanta,2019,August,1104,16
  CR7002 ,FlyingHangingSanta,2019,August,918,6
  CR7003 ,StarryReindeerSmall,2019,August,948,6
  CR7005 ,HangingGoldenReindeer,2019,August,440,8
  CR7006 ,GoldenReindeer&Sled,2019,August,1065,3
  CR7008 ,HangingReindeerStar,2019,August,896,16
  CR7009 ,FlyingHangingReindeer,2019,August,912,12
  CR7012 ,HangingReindeer2,2019,August,1104,16
  CR7014 ,HangingAngel2,2019,August,708,12
  CR7015 ,HangingAngel3,2019,August,708,12
  CR7018 ,HangingHearts5stminimum4set,2019,August,1712,16
  CR7019 ,HangingStars5st4perbox,2019,August,1984,16
  CR7022 ,GabrielSmall,2019,August,1590,10
  CR7023 ,GabrielLarge,2019,August,1046,6
  CR7024 ,HangingFlyingPig1,2019,August,864,16
  CR7025 ,HangingFlyingPig2,2019,August,864,16
  CR7026 ,HangingFlyingPig3,2019,August,864,16
  CR7028 ,PigOutMoneyBox,2019,August,135,1
  CRN1002 ,LankyChristmasDeer,2019,August,777,4
  CRN1006 ,PadMePondFrog,2019,August,1400,7
  CRN2002 ,LaybackMoosewithStarPackof2,2019,August,325,6
  CRN2007 ,OwltheWiseSmall,2019,August,440,4
  CRN2008 ,OwltheWiseMedium,2019,August,600,5
  CRN2700 ,ChristmasTree,2019,August,1077,4
  CRn2702 ,SmallSanta,2019,August,458,3
  E10210 ,BrucetheBullmedium,2019,August,500,1
  E10600 ,TheBlindMouse,2019,August,14165,27
  E11610 ,BarbtheMotherBird,2019,August,1295,1
  E11700 ,StantheBaseballSquirrel,2019,August,2250,3
  E11701 ,SimontheSlingshotSquirrel,2019,August,750,1
  E11702 ,SamtheSuperSquirrel,2019,August,750,1
  E11720 ,BubtheBabyElephant,2019,August,905,1
  E11801 ,CheekyMonkeyThin/2,2019,August,1038,2
  E11905 ,ManfredtheMoose,2019,August,1750,1
  E13110 ,KittytheKat,2019,August,1660,4
  E13120 ,DannytheDog,2019,August,1245,3
  E15000 ,LouietheGnome-WelcomeSign,2019,August,3991,3
  E40203 ,OsloChairEEIEEIO,2019,August,0,0
  E40310LB ,KoolKombi-LightBlue,2019,August,3650,1
  E40310O ,KoolKombiOrange,2019,August,3650,1
  E40310R ,KoolKombiRed,2019,August,7300,2
  E40310Y ,KoolKombiYellow,2019,August,3285,1
  E40338 ,KingoftheRoadCoolerSmall,2019,August,4500,1
  E40348 ,ConradtheCrabCooler,2019,August,1595,1
  E40349 ,FreddytheFrog,2019,August,976.5,1
  E40364 ,BeetleCoolerAqua,2019,August,6935,2
  E40364Y ,BeetleCoolerYellow,2019,August,7300,2
  E40432 ,LillytheLadyBugPlanter,2019,August,1864,2
  E40460 ,TheBirdPalace,2019,August,1520,4
  E40495 ,RockAroundtheClock,2019,August,675,1
  E40502 ,ElieBank,2019,August,665,2
  E70110 ,MiniSanta,2019,August,1287,3
  E70172 ,MiniSnowman,2019,August,858,2
  FITK-L-BLK ,"FitKicksActiveFootwear,Black,Large",2019,August,996,6
  FITK-M-BLK ,"FitKicksActiveFootwear,Black,Medium",2019,August,498,3
  FITK-XL-BLK ,"FitKicksActiveFootwear,Black,X-Large",2019,August,332,2
  MEV1001 ,WallHangingFlowerTub,2019,August,3170,2
  SPFIT-L-DPR ,"FitkicksSpecialEdition,DeepRythm,Large",2019,August,1162,7
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2019,August,498,3
  SPFIT-M-CPA ,"FitkicksSpecialEdition,CocoPalm,Medium",2019,August,332,2
  SPFIT-M-DPR ,"FitkicksSpecialEdition,DeepRythm,Medium",2019,August,830,5
  SPFIT-M-GRP ,"FitkicksSpecialEdition,Graphite,Medium",2019,August,332,2
  SPFIT-M-LUS ,"FitkicksSpecialEdition,LushLife,Medium",2019,August,332,2
  SPFIT-XL-DPR ,"FitkicksSpecialEdition,DeepRythm,X-Large",2019,August,332,2
  CR1200 ,DownwardDog,2020,August,220,1
  CR1205 ,IAmAGoodDoggy,2020,August,220,1
  CR1305 ,RockingRooster,2020,August,270,1
  CR1310 ,HippieHen,2020,August,400,2
  CR1320 ,CockadoodleDoo&#x27;sTrumpeter,2020,August,420,3
  CR1325 ,CockadoodleDoo&#x27;sSaxPlayer,2020,August,420,3
  CR1410 ,NewsworthyDeerSmall,2020,August,300,2
  CR1411 ,NewsworthyDeerLarge,2020,August,440,2
  CRN2007 ,OwltheWiseSmall,2020,August,330,3
  CRN2008 ,OwltheWiseMedium,2020,August,360,3
  E10330 ,ThePixieChicksSetof3,2020,August,695,2
  E10600 ,TheBlindMouse,2020,August,3941,7
  E10720 ,BootheScarecrowsmall,2020,August,1370,1
  E11201 ,TravistheTrout,2020,August,1050,1
  E12200 ,BozotheClownFish,2020,August,695,1
  E17000 ,OwlTrioSetof3,2020,August,1476.3,2
  E40310R ,KoolKombiRed,2020,August,3650,1
  E40310Y ,KoolKombiYellow,2020,August,3650,1
  E40416 ,DragonflyStakeSetlarge-Setof10,2020,August,585,9
  FITK-L-BLK ,"FitKicksActiveFootwear,Black,Large",2020,August,166,1
  FITK-L-FUS ,"FitKicksActiveFootwear,Pink,Large",2020,August,166,1
  FITK-L-TRQ ,"FitKicksActiveFootwear,Turquoise,Large",2020,August,308,2
